,name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag,logxray_lum,xmm_id,xrayagn
555,ECO03032,9.9975,10.673,9.7113,0.0,0.0,1018.777,71.67477,465.7657,62.43554,259.2126,52.04218,0.0,0.0,0.0,0.0,37.52722,28.21503,141.1991,52.75808000000001,631.1921,23.31347,1856.448,68.56903,39.01053,52.92103,140.1422,154.6797,221.3121,16.066589999999998,632.3203,45.90455,0.0,0.0,2860000000.0,6434407.0,273.5885,60.48524000000001,856.362,70.15681,604.2663,78.06633000000002,ECO03032,-21.8625,-22.2123,-103.34514676425981,-35.224596513286926,0.5341,,,,,1.0,1.00473,,,,,0,4996.42,19.9739,0.429802,-0.200123,,,,0.3907,0.9645,0.0287,,0.022,0.0208,0.5083,0.029,,,0.0325,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.1243,0.0189,0.0684,0.0296,0.012,0.300583,0.0901,0.1689,,,0.0485,,,0.0,1,0.0,,,1.0,0.145232,0.125893,,13.1365,894.0,-23.0412,5426.69,11.3555,11.2795,12.0,,0.257974,0.201595,196.191,142.873,1117.3710592921443,203.9896089869945,390.68918157068015,107.11349495244049,159.6915084947991,57.84683941435337,269.41123538808813,85.50675638519071,-59.699578988944175,-30.022109252143558,,,12.1419,,,,,,,,0,,10.167,13.2999,13.3583,13.3911,12.9757,13.0389,10.73,10.55,10.85,10.71,0.114963,0.145232,0.0,0.0,0.882252,0.602003,2.24491,1.841,3.16144,2.69283,0.583441,0.387011,2.19003,1.63942,3.55269,2.87841,4.46922,3.73024,1.89121,1.42443,,L,8.96669,148.6569197739491,55.81859741326711,666.0263362488049,120.16344690362835,1999.357356201402,358.5896072739759,15.4799,302.62886846172336,65.86745866522332,0.0,,0.0,,0.0,1.086194,24.258362341412806,36.624071002919784,290.71282148495715,81.65633919466259,891.078759866775,226.08350211737286,289.8040000000001,13.4941,,23.9271,,,,62.8009,176.266,notinresolve,12.4954,,,,,,,4.344174,,942.8639770342337,168.57250649804456,691.4522152322082,125.7344182980068,,,14.4848,,,,,,,11.912,41.220553141674785,200617401010013,False
557,ECO03034,9.4251,10.2553,9.0097,0.0,0.0,949.5823,56.0706,1065.886,78.36542,1062.857,82.06787,0.0,0.0,0.0,0.0,0.0,0.0,1353.001,91.17598,586.0231,19.84957,1723.5970000000002,58.38109,39.67743,22.43139,191.9373,62.20053000000001,134.4237,20.50677,384.0677,58.59076999999999,739.5219,114.4723,14423.07,1530.0279999999998,124.5334,52.04799000000001,202.2968,52.49456,201.929,54.16724,ECO03034,-23.2291,-23.2892,2.296587708538977,11.892916541514714,0.7134,,,,,1.0,1.02026,,,,,0,6401.98,19.6061,2.93686,-0.0478783,,,,0.1195,0.1347,0.168,,0.0205,0.0227,0.9172,0.0696,,,0.3354,,,0.3076,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0493,0.0213,0.0087,0.216874,0.065,0.1219,,,0.035,,,0.0,0,0.0,,,1.0,0.0213952,0.0112202,,12.4433,707.0,-25.5422,6266.8,12.4145,12.3635,98.0,,0.71702,0.0,368.307,0.0,435.4491120808152,56.858858885700286,152.25493429399134,29.168180816513942,85.40120428383338,19.508174516723347,104.32468206197422,22.70047137445409,-61.64538528538659,-12.364191751219144,,,11.1944,,,,,,,,0,,10.2627,14.3489,14.3493,14.4898,0.0,14.3489,11.49,11.43,11.51,11.49,0.0032471,0.0213952,0.0,0.0,1.0546,1.02512,2.30445,2.27166,3.12085,3.09781,0.7214550000000001,0.698635,2.50644,2.45581,3.75629,3.70236,4.5726900000000015,4.52851,2.17329,2.12933,,E,8.35718,11.943146986756112,5.59218246663381,208.91602378573958,26.84380692014428,631.5836530032716,80.6844186797134,15.0338,59.28992567245743,13.480588254633806,0.0,,138282055451.71085,238907453121.27866,0.0,1.157035,-13.471577177027314,-6.899903948892097,20.625703190732555,8.78733360473744,100.44534074739029,19.38561419813755,230.6977,20.44615,,56.7993,,,,99.3396,176.27,notinresolve,11.642,,,,,,,0.9963914,,127.5230164451441,19.9408567167175,116.35941445459558,19.00596616476707,,,13.3811,,,,,,,10.4963,42.31895012428165,200617401010001,True
603,ECO03157,10.4109,10.9159,9.8799,0.0,0.0,3242.199,70.77306,910.5404,72.18035,353.0833,116.2301,0.0,0.0,0.0,0.0,277.6076,72.39883,557.8066,113.9845,419.1,18.37489,1232.647,54.04378000000001,65.38396,149.2066,0.0,0.0,40.03162,17.984389999999994,114.3761,51.38398,781.9604,446.9344,990.2901,741.0259,115.279,49.7573,309.5669,56.73171,170.2492,37.29182,ECO03157,-21.9107,-22.2397,48.731414660078656,39.0727887431602,0.2259,,,,,1.0,1.0023799999999998,,,,,0,5957.23,43.4608,0.322925,-99.0,,,,0.0476,0.2167,0.1743,,0.135,0.0747,0.58,0.2715,,,0.2007,,,0.1316,,,,,0.0,,,0.0,0.0,,,,0.0764,0.0116,0.042,0.0182,0.0074,0.18479,0.0554,0.1039,,,0.0298,,,0.0,1,0.0,,,1.0,0.180442,0.28183800000000003,,13.5003,2593.0,-21.9311,5959.04,10.9225,10.8385,2.0,,0.0366707,0.0455906,3.20825,24.2636,4673.598528645755,452.67788689765183,1634.1253596663482,240.98319941016373,468.106988849919,143.64070663151216,981.3296079658501,186.07447171346726,132.96087629197658,47.23891826558972,,,12.3924,,,,,,,,0,,10.1583,12.3849,0.0,12.2109,0.0,12.3809,10.77,10.61,10.95,10.83,0.0574187,0.180442,0.0,0.0,0.989801,0.765497,2.28888,1.98285,3.15789,2.82793,0.676912,0.51712,2.43685,2.06737,3.73593,3.28472,4.60493,4.1298,2.12396,1.81899,,,-99.0,432.85996814897766,214.25185694149945,565.4243988422741,56.968583978547926,1687.137487166667,169.06146400735068,16.9608,176.24036323198789,44.280768660219266,0.0,,1627309983232.056,4593928454347.413,15285.29,2210000000.0,-10.413607311845,-103.55033459887389,166.985265355061,72.30216937556655,330.9650868481384,80.16361042749544,24.84417,5.82867,,35.3226,,,,35.3226,178.416,notinresolve,12.7944,,,,,,,1.0841489,,548.7639762505644,66.18668328245452,332.8383377376369,52.23707610248314,,,14.8691,,,,,,,12.136,40.557527278909355,206553807010021,False
2528,ECO08630,12.0458,12.7071,12.2592,0.0,0.0,1031.81,39.68783,444.7996,35.51781,197.9564,53.9858,0.0,0.0,0.0,0.0,0.0,0.0,280.886,38.71423,220.4812,11.59321,648.474,34.09768,82.88398000000002,39.54177,28.64711,16.55953,164.5298,10.58521,470.0851,30.24347,0.0,0.0,2238.28,152.6131,313.3317,38.47813,445.4792,42.80861,389.5517,44.6806,ECO08630,-20.4747,-20.562,-30.054792450589037,-15.239657468785865,0.7531,,,,,1.0,1.1809,,,,,0,6747.74,26.5228,1.85882,-0.156164,,,,0.2835,0.2834,0.1664,,0.0229,0.0226,0.0,0.0517,,,0.0641,,,0.0298,,,,,0.0,,,0.0,0.0,,,,0.0909,0.0138,0.05,0.0216,0.0088,0.21972,0.0659,0.1235,,,0.0354,,,1.0,1,0.0,,,1.0,0.0174144,0.0112202,,15.2764,6244.0,-20.9097,6818.34,10.5295,10.5095,2.0,,0.0601244,0.115943,125.135,83.3534,893.4639391743094,105.0210947287263,312.39997873227605,55.224876607126504,68.38134737787833,21.75912550533533,150.3551299786466,33.20333034115524,-34.396839673442734,-14.205563284555053,,ALFALFA,14.1047,,,,,,,,1,,9.2144,11.8249,0.0,11.9361,0.0,11.9949,10.39,10.35,10.43,10.41,0.00300701,0.0174144,1170230000.0,0.0,1.044,1.01265,2.27813,2.23564,3.06947,3.0249200000000003,0.714596,0.690966,2.47602,2.41888,3.71014,3.64187,4.50148,4.43115,2.14661,2.0972,,E,9.68449,118.46623273644722,31.501445932097354,182.12287871761453,21.873353330110177,547.0096788468106,65.33325437737591,0.2197,277.07503331916337,37.22614706950393,0.0,,-82453180.43141729,-198601935.9877981,5407.616999999998,3681.625,3.4518165884211576,17.653356702741025,134.64150235888027,29.331881373187837,432.2030508887058,72.11623004832866,158.4228,7.4922369999999985,,8.75532,,,,39.362,179.53099999999995,notinresolve,14.5115,,,,,,,0.08218407400000001,,416.2947974584017,50.27730891777985,347.1259685758654,42.70359828846872,,,16.7058,,,,,,,13.8114,41.503690586126694,206012602010027,True
656,ECO03259,10.8286,11.4925,10.2959,72.91481,51.26307,9238.712,107.7008,2385.813,59.25651,708.6039,73.6905,0.0,0.0,0.0,0.0,281.746,43.86061,1183.761,60.70813,1212.343,24.97509,3565.7140000000004,73.45614,282.9602,113.7998,10.34132,128.6307,207.487,16.27852,592.8201,46.51006,0.0,0.0,0.0,0.0,41.32271,87.9146,1526.892,50.17692,1090.483,43.31717,ECO03259,-19.9071,-20.3698,31.089508617677613,8.673449148604313,0.2506,,,,,1.0,1.18553,,,,,0,3104.83,29.8614,0.6070369999999999,-0.237032,,,,0.1616,0.028,0.0687,,0.0204,0.0213,0.0,0.0212,,,0.0262,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0722,0.011,0.0397,0.0172,0.006999999999999999,0.174601,0.0524,0.0981,,,0.0282,,,0.0,1,0.0,,,1.0,0.249833,0.28183800000000003,,13.9489,749.0,-20.6345,3075.65,10.4615,9.9865,3.0,,0.060807500000000014,0.121891,32.7194,61.8247,4863.941459578042,90.9796905072792,1700.6788320202947,62.11630451577477,646.3005345053374,49.045820036180594,1018.1339107159937,52.46342573144099,140.516512122348,11.686163534837098,,,13.0961,,,,,,,,0,,9.61049,11.7069,0.0,11.6422,0.0,11.5429,9.83,9.67,10.03,9.83,0.249935,0.249833,0.0,0.0,0.8198700000000001,0.4430770000000001,2.35178,1.7795,3.38827,2.6983900000000003,0.505888,0.251013,1.86757,1.16201,3.3994800000000005,2.49843,4.435969999999998,3.41732,1.55359,0.969942,,L,8.925930000000003,197.2250651821582,67.25472700468598,622.0033088983976,12.42505028223965,1858.0927081902528,36.79317959385709,0.1746,146.1819266037244,10.877354724417946,0.0,,0.0,,0.0,1.107612,23.728690667142267,25.450185813423825,153.97661992320033,16.754627446085,455.64609288758714,23.049988353177515,111.1655,4.967287000000002,,14.9863,,,,40.2493,180.594,notinresolve,13.38,,,,,,,1.9989574,,809.2765509059135,20.291006743773785,575.8539945967767,16.51733434183449,,,15.0539,,,,,,,12.8121,40.53682221596588,205550603010038,False
2936,ECO10068,12.4235,13.2112,12.4019,4.178401999999998,18.13816,333.5905,15.61219,191.9307,16.83134,119.476,19.67789,0.0,0.0,8.924413000000003,16.2089,31.07701,14.50626,121.7551,17.25147,66.14072,4.069757,194.5315,11.96987,0.0,0.0,28.15856,156.2798,61.46815,3.744377,175.6233,10.69822,19137.4,43074.32,314.7752,1976.008,41.00769,12.64884,117.0582,12.25601,85.18751,12.96556,ECO10068,-19.9269,-20.0024,2.863397519781297,5.04784214898908,0.5395,,,,,1.13636,1.16605,,,,,0,6496.68,20.4306,2.68913,-0.016694999999999998,,,,0.1243,0.0885,0.2226,,0.0319,0.0371,0.0,0.025,,,0.0364,,,0.0215,,,,,0.0,,,0.0,0.0,,,,0.1067,0.0162,0.0587,0.0254,0.0103,0.258076,0.0774,0.145,,,0.0416,,,0.0,0,0.0,,,1.0,0.106668,0.125893,,15.7956,719.0,-24.8174,6701.6,12.1455,12.1095,35.0,,0.27379000000000003,0.459328,389.73,338.176,254.87395117432945,29.677468467089852,89.11676614487047,15.555141566797348,26.841120971346644,6.928181654099598,46.080831897642135,9.755634782890473,10.127088268908985,4.675989120326522,,,14.5952,,,,,,,,0,,9.0139,14.1649,13.9803,14.1208,14.0817,14.1009,10.09,10.01,10.15,10.11,0.00819699,0.106668,0.0,0.0,1.07318,0.999647,2.40575,2.30843,3.30241,3.2108,0.734341,0.679241,2.58185,2.45669,3.91442,3.76547,4.81109,4.66784,2.24302,2.13628,,E,9.77032,5.081446192952177,5.21139993951712,44.29661554432219,5.401774669204578,133.4306120116667,16.185899403800615,0.2581,29.333490980647873,6.0776270093507785,0.0,,0.0,,0.0,1.109895,7.790189798708055,5.286088193911924,42.050987457921245,8.555037546981078,116.87559711140106,19.50241025898629,84.88,4.575152,,5.0139,,,,18.6979,180.983,notinresolve,14.9885,,,,,,,0.057792823,,105.694381033482,13.161913448312507,77.30551171318392,10.285455071065224,,,17.399,,,,,,,14.3888,40.23976858152345,201122706010025,True
674,ECO03301,9.8248,10.6013,9.4326,0.0,0.0,465.9598,36.33361,197.7437,27.62016,38.48101,14.54621,0.0,0.0,0.0,0.0,0.0,0.0,104.0629,21.07895,248.7031,12.65178,731.4797,37.21113,59.31018,11.39561,0.0,0.0,143.0083,8.578736,408.5952,24.51068,569.9478,472.0447,624.4468,469.5044,173.8017,39.68331,226.872,29.48831,172.3875,32.46218,ECO03301,-22.7478,-22.9265,-10.955691398782555,-11.602158015199722,0.8165,,,,,1.13636,1.05347,,,,,0,7125.01,20.41,2.08969,0.0187111,,,,0.103,0.1667,0.212,,0.0918,0.0214,0.0,0.0228,,,0.1288,,,0.096,,,,,0.0,,,0.0,0.0,,,,0.1081,0.0164,0.0594,0.0257,0.0105,0.26129600000000003,0.0784,0.1468,,,0.0421,,,0.0,0,0.0,,,1.0,0.0713566,0.0562341,,13.159,719.0,-24.8174,6701.6,12.1455,12.1095,35.0,,0.27379000000000003,0.459328,389.73,338.176,334.56000789847104,57.73195011032809,116.97902374072416,29.908286628242106,26.93689042171333,9.879674206746186,64.81002038571017,19.238245264764718,-28.90786485297016,-10.324246011646398,,,11.9328,,,,,,,,0,,10.0227,14.1649,13.9803,14.1208,14.0817,14.1009,11.25,11.17,11.35,11.27,0.0125273,0.0713566,0.0,0.0,1.0919,0.964687,2.43681,2.26565,3.34666,3.16439,0.7452529999999999,0.6536310000000001,2.62675,2.40551,3.97166,3.70647,4.88152,4.60521,2.2801,2.09445,,E,9.70921,56.9716902435001,17.98421053408035,159.38106189410357,27.15501959732407,480.6485301887574,81.41611916908766,0.2613,98.61178804010954,20.811718147245998,0.0,,0.0,,0.0,1.093874,-13.813614952212465,-8.424126970441717,94.79348570781691,24.464228210460572,274.6839029423892,65.23356779567074,267.4326,11.08719,,19.3004,,,,75.0333,181.047,notinresolve,12.369000000000002,,,,,,,1.009846,,183.57205047394982,32.569696508411766,133.20859209078034,25.23903852672406,,,14.6543,,,,,,,11.7484,41.439540519629176,201122706010010,True
690,ECO03366,10.1299,11.031,10.1023,0.0,0.0,464.2419,37.85295,290.5999,39.17678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.7175,31.29121,269.3826,14.348579999999998,792.3018,42.20171,7.602123,12.02257,0.0,0.0,44.88069,10.16551,128.2305,29.04433,0.0,0.0,625.1088,59.59096,109.7947,38.7016,170.1411,35.72233,115.8745,30.36363,ECO03366,-22.5217,-22.6302,-20.15146290581869,-12.06665716483991,0.6814,,,,,1.0,1.00358,,,,,0,6727.81,25.2372,2.32898,-0.149982,,,,0.0967,0.1205,0.3256,,0.0901,0.0209,0.0,0.027000000000000003,,,0.08199999999999999,,,0.0828,,,,,0.0,,,0.0,0.0,,,,0.0951,0.0144,0.0523,0.0226,0.0092,0.230044,0.069,0.1293,,,0.0371,,,1.0,1,0.0,,,1.0,0.0229501,0.0112202,,13.1476,1646.0,-23.4205,6565.41,11.5365,11.5095,22.0,,0.342175,0.340175,181.077,168.83700000000005,516.2812445413099,91.60561855070948,180.51791767178668,47.2435650594756,22.487375351181225,11.759877264078169,42.79850535847858,16.530884742675465,-190.41495743456508,-39.12751624032808,,ALFALFA,12.0331,,,,,,,,1,,9.26238,13.5309,13.4113,13.5518,13.348,13.4809,11.15,11.07,11.23,11.17,0.00548926,0.0229501,1306930000.0,0.0,1.02209,0.963549,2.24967,2.1755,3.03904,2.96271,0.700565,0.656652,2.4382900000000003,2.33615,3.66586,3.5481,4.45523,4.3353199999999985,2.11676,2.02926,,E,9.34585,12.473017465071587,6.1506428091839505,109.664900532006,19.699702695593288,330.9095419753352,59.116670301915654,0.23,48.120084699472635,14.409763697012709,0.0,,0.0,,0.0,1.034006,-39.45650969321159,-13.25866831700102,9.729928113178287,9.210181931288252,96.99571996395471,24.92897676998625,167.2114,16.46164,,30.5636,,,,134.37,182.023,notinresolve,12.4612,,,,,,,0.72215598,,134.20999890838004,25.89896817559205,82.8094432649057,18.691915949361718,,,14.6446,,,,,,,11.7197,41.01204846496969,201514002010001,True
1589,ECO05879,12.7771,13.6756,12.8216,0.0,0.0,4277.772,76.38626,1378.089,35.71342999999999,357.1573,31.24293,0.0,0.0,0.0,0.0,141.0807,14.26145,622.5238,32.717620000000004,641.882,13.91716,1887.888,40.93283,72.15287,30.09725,3.345763,110.1494,331.7340000000001,11.61651,947.8113,33.19003,1662.39,252.4766,1543.094,215.077,153.2443,17.35482,679.4188,24.23175,613.7084,23.58974,ECO05879,-19.6775,-20.0338,44.40931612619389,6.305141706374463,0.9002,,,,,1.0,1.15562,,,,,0,6827.98,42.3189,0.885019,-0.0553379,,,,0.2888,0.1458,0.1229,,0.0212,0.0243,0.2269,0.0236,,,0.1698,,,0.0216,,,,,0.0,,,0.0,0.0,,,,0.0467,0.0071,0.0257,0.0111,0.0045,0.113003,0.0339,0.0635,,,0.0182,,,0.0,0,0.0,,,1.0,0.17136600000000002,0.125893,,15.884,4472.0,-20.6768,6839.87,10.4245,10.0195,2.0,,0.07611339999999997,0.0760466,21.0834,11.9966,2762.7450497484997,51.22684712938238,965.9947726393357,33.612668260441325,312.0925160985729,19.027702927509033,481.4157188469936,23.126430825544013,93.2324269498485,6.913361224331949,,,15.0085,,,,,,,,0,,9.22696,11.7279,0.0,11.5556,0.0,11.5539,9.79,9.61,9.93,9.81,0.159995,0.17136600000000002,0.0,0.0,0.813171,0.546204,2.10949,1.7027599999999998,3.0011400000000004,2.51202,0.532053,0.35228200000000004,2.07893,1.5685,3.37525,2.72506,4.2669,3.53431,1.79782,1.37457,,E,10.0922,56.34468959885474,18.710574407605442,402.3589429651353,7.789098292837637,1209.5737344626602,23.21483593581777,18.2774,100.8544303970361,7.0958163461606825,1355.1531537598646,88.49280560317135,1297.981978417463,83.43249674570562,1076.092,28.94008,15.62970111380898,10.573856990004524,236.5849555167034,12.4334307166744,629.4491515176801,22.775751631559,395.0492,8.720608,,2.64603,,,,11.5325,182.406,notinresolve,15.3024,,,,,,,0.60016255,,432.58575178307717,11.933106030396006,395.30112475699815,11.224497170464637,,,17.0148,,,,,,,14.7693,40.083743223758255,201500106010075,False
3533,ECO12414,12.2985,13.1615,12.0259,55.60725,183.0569,411.3333,28.02981,280.4777,32.60588,24.53645,268.3004,0.0,0.0,0.0,0.0,0.0,0.0,124.0522,24.44753,126.5944,11.67133,372.3364,34.32743,24.65734,14.3801,0.0,0.0,74.34746,9.287698,212.4213,26.53628,93194.72,82467.92,0.0,0.0,96.32251,30.77468,146.6118,30.387390000000003,123.5936,29.25218,ECO12414,-20.0094,-20.1257,-2.3042559624815824,-6.6000437244153884,0.7361,,,,,1.0,1.17173,,,,,0,6646.16,39.3047,0.945733,-0.0272846,,,,0.14400000000000002,0.0238,0.1761,,0.0354,0.0359,0.0,0.0391,,,0.039,,,0.0344,,,,,0.0,,,0.0,0.0,,,,0.1103,0.0168,0.0607,0.0262,0.0107,0.266823,0.08,0.15,,,0.043,,,0.0,1,0.0,,,1.0,0.0321753,0.025118900000000003,,15.7758,8691.0,-20.0094,6646.16,10.2805,10.2535,1.0,,0.0,0.0,0.0,0.0,160.81019132791366,30.745290346192302,56.227339625144644,15.821120477381527,9.193611687153037,4.244042941300702,35.0945701891456,11.299353878599026,-13.451796561002295,-5.843305277193924,,,14.5349,,,,,,,,0,,9.02273,11.4869,0.0,0.0,0.0,11.7449,10.25,10.17,10.29,10.25,0.00557049,0.0321753,0.0,0.0,1.13203,1.05798,2.49364,2.40001,3.4227800000000004,3.32144,0.771658,0.7180270000000001,2.71774,2.58399,4.07935,3.92602,5.0084800000000005,4.84745,2.35736,2.24404,,E,10.7874,11.013295786789564,4.5473161669326965,41.0742853006105,7.965843353866413,124.22739295646973,23.960965990244826,0.2668,33.54930868854892,8.86797351658902,-1840860.223189898,-7808862.202109014,6221.001013687018,25722.504104260013,9674.942,17676.21,-7.782816625618631,-4.1840545971209195,16.782398062511618,6.264990904547213,75.31211342891594,20.062785466370233,148.4152,10.47462,,2.66302,,,,16.5759,182.569,notinresolve,14.958,,,,,,,0.05046323,,69.06150031276421,14.269606285571143,48.314629110683654,11.070204762722774,,,17.4169,,,,,,,14.2268,40.59315054582394,201123101010005,True
