name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
1.23766E+18,66.82327,6.892573,53.19039,6.85332,34.43967,3.734343,3.331955,3.316317,14.87969,3.136453,-0.968625,3.1968,34.2652,3.56027,60.65014,3.850431,178.6925,4.877892,-2.290312,2.753073,16.82294,2.880978,50.39272,1.351785,124.493,4.450266,151.9961,4.077291,66.38741,4.618857,44.87918,4.675866,2.111311,3.525341,125.8428,171.2861,170.1165,4.828395,0,0,68.04651,22.36296,116.0902,25.7523,54.31332,11.67868,4.517022,50.91752,15.34722,8.593327,0,0,0,0,0,0,39.69372,8.473854,71.98523,3.609937,205.6721,10.31411,6.349432,7.116543,19.69084,6.005577,59.17416,3.3306,144.6443,9.28861,174.0416,9.795881,79.59007,11.32791,58.88523,9.240328
1.23767E+18,118.4251,8.318386,105.5214,8.43794,21.55082,4.900219,31.87556,3.769708,50.55667,3.792166,-2.126104,4.029346,119.1756,4.140785,67.81625,4.239332,197.1717,5.377771,11.69028,3.618294,40.31205,3.812168,113.7687,1.912687,563.4273,7.321451,343.1528,5.7691,140.121,4.801717,98.17114,4.644866,17.03262,5.707475,225.5864,31.91195,212.0647,5.981213,0,0,634.9251,866.4199,489.271,782.2828,48.32826,28.38491,168.7167,27.65748,227.9803,25.64025,0,0,3.824435,42.73489,10.72338,0,472.16,25.03254,240.5155,9.141473,687.1872,26.11849,64.07499,20.7519,87.8665,15.94289,299.907,7.848436,1413.192,28.53244,882.0794,23.08364,312.3025,18.74115,211.4052,18.82295
1.23766E+18,13.05702,4.986621,6.479971,4.982281,-7.218795,3.031263,5.738538,2.902479,11.7141,2.884107,1.556419,3.111899,35.56857,2.960159,12.52225,3.081091,28.00475,3.368055,2.745825,2.493642,5.199497,2.493909,27.37138,1.298741,171.2071,4.251914,82.55841,3.917299,19.94928,2.907871,13.17686,2.834209,-1.295155,2.887383,16.34449,4.387011,32.5707,5.292861,0,0,5.26E-15,0,78.24876,81.86404,0,0,27.52026,15.29436,44.09576,12.63921,6.69654,18.03071,0,0,4.490169,19.1062,102.7206,13.69799,29.15602,10.48924,83.30293,29.96924,1.757234,60.50316,15.48246,9.74406,56.83765,4.249404,337.7423,14.98944,167.1696,12.49825,34.61178,9.441327,23.36309,9.592643
1.23766E+18,1108.402,25.51799,1003.142,25.12439,685.5376,12.12788,207.8641,7.237768,419.4037,8.513746,120.9754,7.665596,1007.862,12.54372,3128.433,25.67122,9433.772,59.47063,125.3168,6.870379,315.4884,8.918101,496.9119,4.834049,4034.322,29.8525,1498.801,14.58059,553.2784,10.98176,553.6802,11.03362,172.1913,8.572437,2084.262,81.86448,9256.446,59.11667,0,0,3762.392,2641.511,2213.489,2553.8,1839.075,59.72044,548.4239,31.02136,1084.551,43.70078,225.2119,33.11901,658.2284,43.96947,116.5102,50.11039,2476.731,62.38194,7106.753,107.9173,20305.01,308.3351,281.1147,25.25462,576.6226,24.28902,1011.091,18.50029,7956.525,107.9418,2973.798,54.41261,1038.271,35.84715,1003.052,36.41357
1.23766E+18,19.18023,3.819107,38.47691,3.958885,6.122832,2.785597,8.715395,2.334053,23.137,2.320828,0.3112583,2.348062,50.07247,2.421021,5.044864,2.239493,11.04011,2.262282,6.111633,1.901284,8.280762,1.917245,29.16683,0.8585616,188.1735,3.308284,87.97388,2.589617,38.84218,2.301847,27.27402,2.732516,-0.3248211,2.132246,59.88031,13.49559,12.52356,2.989929,0,0,174.5318,59.28972,66.54768,35.21937,22.41856,16.86861,36.20569,13.34858,61.75428,10.96145,0,0,0,0,0,0,123.0731,10.62286,12.38954,3.520289,35.39868,10.05797,14.87361,4.701631,16.92945,6.977785,57.30259,2.625697,351.6833,10.50276,168.537,7.722637,66.66739,7.257863,47.86843,7.60398
1.23766E+18,4.896996,5.538882,29.17538,5.63898,6.907051,3.446862,5.826273,3.229538,14.63364,3.273175,1.101873,3.322982,17.64406,3.70183,9.262662,4.342895,22.22747,4.741929,0.5570861,2.866463,7.992323,3.509505,16.55361,1.377933,102.4734,11.04143,49.9295,4.15616,18.62384,4.165452,13.79365,7.032529,3.316506,4.973139,35.84802,77.28331,32.15959,6.733706,160.7462,0,15.66472,7.675288,28.44613,6.87562,10.61382,5.646048,6.749223,7.377052,9.463071,5.948347,0,0,1.259598,24.43977,5.250567,9.391992,8.106493,5.63244,5.608257,2.206635,16.02359,6.304672,0,0,6.495255,7.457356,12.61178,1.515736,58.97145,8.847556,37.09348,4.458047,14.2322,5.966634,2.476821,28.59107
1.23765E+18,-6.539186,11.6385,60.48009,12.11346,10.94192,5.174654,-8.392794,4.038054,4.742457,4.086484,-10.47312,5.212838,23.86635,4.345278,4.075752,5.613134,32.71358,5.70988,-0.8941835,5.110321,19.33199,5.797634,37.27246,2.374247,75.25513,6.018505,112.4223,7.161271,47.26043,6.460738,14.33936,6.337107,-28.20673,6.74341,58.01743,232.8543,35.66946,7.357818,0,0,60.34587,43.09148,69.86831,37.87784,29.52051,13.02947,0,0,0,0,0,0,0,0,0,0,10.76661,17.17072,6.021037,5.197965,17.20296,14.85133,0,0,30.16241,14.64003,44.1651,5.334538,97.88475,13.34345,129.8973,15.68982,55.05345,12.616,30.58048,13.19385
1.23765E+18,50.69871,9.51637,42.18933,9.610479,15.93623,4.73653,13.73867,4.49544,18.06287,4.561161,4.701672,4.509446,56.94697,4.630837,76.90249,4.995968,253.6255,6.370615,12.82397,4.472587,17.12032,4.020839,61.72699,1.71685,228.4682,6.126701,186.1828,5.178412,61.8921,4.994743,51.63385,5.908606,-0.2927592,5.174857,102.4037,335.7642,249.6107,6.456359,0,0,369.0076,101.7056,41.84059,53.67126,21.50455,16.10496,43.74096,17.22218,58.20234,25.07787,46.78105,43.71561,0,0,0,0,162.4843,18.83083,209.187,8.581698,597.677,24.51914,44.64277,15.02091,50.17583,19.60539,136.66,5.733807,485.047,22.40627,401.9412,16.86414,125.1795,23.7113,109.7442,27.13123
1.23765E+18,0,-0.7460148,0,-0.7460148,15.38827,3.318576,18.7732,2.533101,38.57115,2.520808,0.1298129,2.084118,85.56535,2.646897,55.67419,2.366619,176.5557,3.599427,14.15763,1.909993,7.544775,1.482982,10.03049,0.4989061,275.324,3.383882,30.25428,1.504815,42.38735,1.764929,32.99889,2.286005,19.40038,5.305423,0,1.055024,176.5557,7.6629,0,0,9134.419,827527.1,0,0,44.85896,14.10534,34.71584,9.02499,68.52509,9.347098,0,0,10.75471,7.744302,12.29176,7.177397,150.1624,11.52846,102.6222,8.440087,293.2062,24.11454,21.20157,5.463542,14.61355,4.514368,16.36119,1.761471,431.5897,26.4235,48.12114,5.180797,71.16055,5.793276,53.39034,6.011721
1.23766E+18,25.63228,5.75191,14.17152,5.605052,10.25907,3.144226,3.766808,2.932038,3.959732,2.795005,-1.093396,2.855742,23.22177,3.517009,9.717896,3.451004,21.77833,3.573694,6.788774,2.479015,9.199589,3.959587,19.61843,1.227568,103.6739,4.077952,59.1737,3.702624,32.75468,8.407886,18.63641,3.370783,-4.212553,3.735688,39.04787,80.28419,21.76908,4.093322,0,0,201.1815,3231.19,8.79358,37175.75,34.28308,15.09401,11.71173,20.23026,0,0,0,0,0,0,0,0,0,0,23.57686,5.769495,67.36246,16.48427,24.92649,11.57571,14.96153,13.44422,55.71261,6.401045,249.0059,18.38994,163.8606,18.8266,63.36459,27.40554,37.17847,14.52569
1.23767E+18,44.25474,3.110279,50.73128,3.231767,4.009674,2.109058,8.426085,1.87389,15.49072,1.829471,1.632718,1.679737,34.94009,1.934265,11.78136,1.72927,34.88776,2.449503,1.2903,1.502866,5.81813,1.312209,7.086847,1.363202,136.8029,8.21912,21.37557,4.111727,26.44667,1.628506,19.54086,1.50382,2.95081,1.597579,97.08524,6.658652,35.165,3.189313,0,0,63.15889,26.8376,128.9084,30.80331,7.941238,6.228265,16.25968,6.770634,31.04198,7.328602,9.855042,7.230834,6.95029,4.213148,0,0,63.0213,7.961894,23.86631,6.168699,68.18945,17.62486,1.73017,0,10.55621,3.787743,14.88369,2.475556,205.0718,15.15545,43.77555,7.281046,40.17545,4.051372,30.60606,4.225129
1.23766E+18,429.4392,11.63452,308.0691,11.11581,432.2896,7.162562,119.497,4.448531,209.8334,5.149702,105.1385,4.247125,478.3513,6.768079,1682.277,14.14063,5046.812,32.92811,61.62095,3.43955,101.6776,3.740872,126.135,1.678378,1861.684,13.70498,380.4524,5.062371,212.6183,4.875747,191.6852,4.906947,75.3009,4.072216,731.9981,60.08922,5035.936,33.08553,0,0,1386.835,867.3113,891.5129,929.2508,1250.932,48.04603,336.593,22.99097,577.7805,25.98369,294.5387,21.69407,279.5574,17.93359,24.50991,11.70845,1232.395,35.01625,4210.689,87.74499,12030.54,250.7,127.5534,12.24396,221.2536,14.37245,303.2728,7.450412,3921.888,67.68491,891.9788,21.91298,448.0042,18.31794,376.9483,14.92263
1.23766E+18,82.0459,9.979333,156.9339,9.834907,16.77453,3.918307,7.593199,3.385677,23.52832,3.211667,4.817415,3.330679,66.46273,3.924891,21.16721,3.87106,68.80392,4.321223,5.22565,2.615888,56.21699,3.541903,56.38205,1.255513,235.3268,4.162455,170.0612,3.786913,115.9548,5.080747,80.9673,3.944764,-3.652631,6.68899,243.8559,276.945,69.04018,5.011386,0,0,292.4213,72.57797,474.3847,32.30607,95.34374,34.36109,28.9971,16.35778,51.46776,13.81856,8.570687,8.926304,2.318733,11.77559,13.48471,12.53222,162.3173,16.3065,54.04355,6.209723,154.4102,17.74207,9.400502,5.484461,106.689,11.78218,114.5417,5.102555,438.734,15.15299,336.8875,15.00751,222.6976,17.51059,137.1841,14.93617
1.23766E+18,19.25608,3.892675,16.27828,3.83145,3.19818,2.839169,1.326845,2.256334,0.3523729,2.27576,-0.3856523,2.579847,8.968103,2.32696,4.186925,2.596371,12.06916,2.771119,3.240913,1.89544,8.479476,2.066826,19.81426,0.921315,45.13022,2.737182,59.76439,2.778896,22.23364,5.737235,15.23863,3.137459,2.260184,2.724622,43.17905,42.66058,9.945539,2.477886,0,0,117.5358,118.0673,20.15763,63.30161,5.563908,12.78656,0,0,5.676982,10.4871,0,0,0,0,0,0,23.2974,9.139794,9.114004,3.095583,26.04001,8.844524,17.06898,7.19533,12.79237,6.007074,36.85682,2.490379,80.47579,6.089434,108.4024,7.324646,30.57107,12.4036,20.46088,10.38151
1.23766E+18,18.81809,6.793777,4.216218,6.604814,-1.909472,3.54806,5.503791,4.378989,14.11648,4.84331,-2.975299,4.158353,15.63867,5.174038,1.140231,4.684469,22.96582,5.158551,-13.66768,4.675182,13.23321,4.369213,24.88523,2.128493,42.56298,6.864213,75.05959,6.42002,9.1199,6.03178,12.83052,6.009605,0.1635006,5.272613,25.20642,366.0041,39.11344,7.608847,0,0,19.4875,9.69668,24.65635,11.7587,0.0558807,33.94397,0,0,7.260125,7.836832,6.765293,12.03286,0,0,0,0,7.338998,12.66234,3.885407,4.152426,11.10116,11.86408,0,0,0,21.75611,22.60167,4.062296,28.35801,15.23096,66.47551,11.94793,8.611136,40.18431,13.02094,10.65779
1.23767E+18,3216558,1145084,-34280.23,12228.57,163.1774,6.306478,115.8024,5.228006,208.2726,5.652045,13.04518,5.775592,461.1592,7.117423,503.3244,8.151958,1468.227,11.88882,37.9445,5.873378,238.894,7.615468,762.4227,4.727301,1944.377,14.02754,2299.643,14.25862,721.9612,10.08134,653.2195,10.00665,49.71014,7.38722,587.202,282.2634,1501.953,12.01055,0,0,1944.945,307.8341,2824.012,804.0119,339.2823,26.33415,520.4033,29.33771,865.5178,35.09757,127.519,34.66636,76.49868,25.35892,0,0,1360.299,34.27746,1185.66,14.78586,3387.601,42.24533,133.9129,23.79458,427.6275,25.10336,1573.391,16.20036,3858.72,47.88265,4627.619,47.64813,1373.344,37.35086,1169.098,34.147
1.23765E+18,10.86323,7.16828,1.540639,7.031926,0.3587449,3.737355,8.639506,3.989579,9.021237,4.031851,-3.98014,4.392497,15.91585,4.489343,-2.462023,4.77569,10.38501,4.734737,-14.47578,5.031481,2.880121,5.076707,12.03965,2.062456,53.28388,6.499493,36.31437,6.220836,13.3126,7.266262,-0.02869099,5.906998,-24.87626,6.201082,9.871971,3.70004,20.06232,7.705874,0,0,386.9673,56.9523,0,0,0,0,17.97218,18.71914,48.35148,28.79542,1.958948,66.85137,0,0,0,0,59.05406,24.96049,2.513335,4.663683,7.180958,13.32481,0,0,15.63517,66.52789,24.24385,6.72428,94.25159,19.27435,71.30544,19.77729,14.55159,12.92372,0,0
1.23766E+18,27.74253,4.842389,16.61349,4.815677,1.452245,3.4108,8.2352,2.788725,13.79938,2.551458,-0.4178322,2.7244,31.53837,2.459617,4.173591,2.392133,18.94597,2.607008,3.279361,2.088141,3.685848,1.899724,22.96241,0.8633613,149.3966,3.208752,69.25994,2.604094,21.9024,2.406401,18.16435,2.732434,4.431286,3.201312,42.32832,7.268615,20.88766,3.324021,0,0,85.89422,59.47017,191.2355,166.9086,6.428324,16.46837,35.70215,12.54707,56.6941,16.35615,0,0,0,0,4.090011,272.7565,84.73947,11.40343,20.32392,4.478121,58.06833,12.79463,1.46E+07,4.80E+08,10.73017,9.054014,52.58623,3.394219,318.9605,12.68187,154.6654,9.982997,36.78638,6.861559,36.03735,10.32848
1.23765E+18,6.783726,9.195011,8.264711,9.493504,1.046893,4.521475,4.475907,4.214091,12.04098,3.87314,-10.20304,3.80532,14.89064,3.655531,-7.328997,3.695232,9.916125,3.679502,-3.443291,3.462066,3.183194,3.308046,8.562873,1.132021,40.47894,3.636039,25.8276,3.414433,11.75677,4.471426,-7.1513,3.532402,-15.47522,3.492481,13.6479,6.106222,8.596174,3.267692,0,0,32.44801,19.75971,18.53909,18.30681,0,0,0,0,28.19807,13.44744,0,0,0,0,0,0,36.15044,14.50751,2.979525,2.35497,8.512929,6.728485,0,0,0,0,11.54606,2.77268,47.44106,9.2643,33.95899,8.154943,16.11249,10.18631,2.12E-15,0
1.23765E+18,14.53142,9.038795,1.105974,8.870924,0.5469298,4.209671,2.618124,3.504787,8.118886,3.337357,-3.948615,3.747658,16.59863,3.434453,-1.920656,3.661979,10.79036,3.785356,2.265453,2.873977,-1.556138,3.24852,5.957577,1.172108,22.97718,3.235233,17.96943,3.535346,0.8399858,4.091088,11.97786,4.021962,-7.221645,3.594306,13.63184,27.27067,10.85362,4.1691,0,0,84.53342,31.84197,1.338106,0,0,0,6.511698,14.66233,51.75996,18.27735,0,0,0,0,0,0,96.25763,18.89849,4.594131,3.609818,13.12609,10.31377,13.62537,9.520837,0,0,9.722514,2.327465,49.82495,12.55993,28.59563,6.845485,0,0,11.51367,17.43691
1.23765E+18,13.60741,5.563312,4.422454,5.432121,-1.949538,3.363148,3.526243,2.758612,5.664196,2.640119,0.8090294,2.71164,15.65037,2.290527,1.942378,2.785194,11.00347,2.609722,1.359937,1.972773,3.784714,1.763568,15.15611,0.7588395,67.3581,2.337414,45.71433,2.288832,6.434364,2.188773,9.052222,3.154991,2.456542,2.579683,19.62341,6.143157,19.86201,4.259893,0,0,43.50054,40.69312,38.19253,43.69664,0,0,29.04713,20.79054,39.2385,18.10355,33.34472,0,5.58997,35.78332,0,57.80359,68.98583,12.21434,7.591664,3.03598,21.69047,8.674229,9.67942,5.192803,11.0884,8.299267,31.31874,1.922425,125.7247,6.639383,92.11394,5.654191,9.717362,6.569923,16.17907,8.303349
1.23767E+18,0,-0.7629776,0,-0.7629776,42.41806,7.608303,18.58067,4.762272,76.73221,4.80451,6.072898,4.793143,222.1076,5.602025,38.21496,4.671443,151.1361,5.587503,58.48229,4.264953,182.3014,5.25287,451.0005,3.792973,2236.031,18.23826,1360.322,11.44047,544.8231,8.516184,467.4762,7.809738,27.95421,4.742167,0,1.079013,155.8267,6.34965,0,0,12938.3,0,1728.729,265.7449,197.4255,102.4185,664.0533,122.2203,421.0746,38.98827,1422.102,206.5052,70.72312,50.14218,0,0,1126.59,45.51117,243.8566,13.54679,696.7332,38.70512,181.3423,26.97561,552.2195,26.80886,1460.85,20.87775,6991.918,76.86179,4296.617,61.40514,1688.232,45.46241,1496.02,43.67254
1.23765E+18,-0.9563166,7.140731,19.51053,7.160012,-0.7273893,3.332408,5.503678,3.456435,16.12431,3.725872,-1.082114,3.354114,21.61175,3.816855,0.9252295,3.509124,18.51643,3.832376,-2.325922,3.093298,10.38165,3.108217,15.02379,1.592423,38.67007,5.268005,45.31522,4.803111,23.03564,7.768522,8.41371,5.43617,-2.203411,4.040772,17.82253,45.43064,24.48106,5.745213,0,0,10.44681,26.65051,101.8769,35.80344,2.994482,26.35625,11.87721,129.4772,44.99435,18.62669,6.398715,14.91147,17.25808,32.33857,0,0,69.72164,22.76175,20.12801,6.738529,57.50861,19.25294,0,0,19.57795,11.61972,43.41747,7.809319,75.65328,22.57933,127.6984,22.96859,28.56127,24.85164,14.34752,16.98783
1.23766E+18,12.46197,5.07415,31.59719,5.158717,3.868652,2.819338,0.8940511,3.54354,8.631048,3.653379,-3.910163,2.991785,12.91719,3.664135,8.13518,3.088677,24.80261,3.226454,-20.42631,3.458146,8.643915,2.694954,20.1828,1.318669,75.70963,5.661555,60.87598,3.977406,15.76433,2.847693,8.890753,3.40507,-13.13704,3.496671,41.9033,21.58968,30.85635,4.449704,0,0,51.34295,172.8147,44.83279,211.7297,0,0,2.123184,5.321986,11.14424,4.527302,2.074402,16.26303,0,0,0,0,10.55133,6.739656,10.81812,2.412806,30.90891,6.893731,0,0,13.99986,6.553418,29.71599,3.349623,60.54395,8.52058,87.39996,9.851833,17.72924,7.420769,12.09609,8.764196
1.23765E+18,0,-0.756696,0,-0.756696,-2.697655,6.381025,-1.983256,8.390157,39.2121,9.113541,-11.37181,7.574168,69.33372,10.2971,-8.245651,8.064991,38.982,8.052567,-27.05335,9.970235,-9.21462,8.925541,34.60765,3.804965,119.1896,13.77392,104.3847,11.47664,25.12253,9.565361,18.0557,9.639157,-22.57427,9.531249,0,1.07013,70.48602,14.04882,0,0,-9999,0,-9999,0,0,0,0,0,43.97794,30.50859,18.58086,42.3471,0,0,0,0,4.177225,41.80042,4.277669,14.0389,12.22191,40.11113,17.0036,18.83877,0,0,33.08255,11.86257,59.69275,37.52717,97.30164,34.88992,3.536123,70.10401,7.349448,42.12918
1.23765E+18,284.5528,6.949939,407.9166,7.30081,27.04785,3.248798,55.66915,2.808007,98.81197,3.202042,2.607279,3.288372,249.4238,3.436819,51.91843,2.94627,144.7235,3.048768,33.65555,2.863516,192.6241,4.521304,259.056,2.15276,1071.069,8.375857,781.3727,6.493215,331.6306,5.393845,263.8051,6.369214,1.659584,4.493719,706.4141,36.54997,149.2561,3.463307,105.1487,46.91208,601.629,519.0344,1840.519,391.2434,98.80845,18.2815,100.3226,13.8164,234.4917,19.0754,0,0,0.2171182,623.02,0,0,620.7897,22.96579,138.5391,5.864262,395.8261,16.75504,90.13044,12.63369,456.919,22.57467,611.6889,14.93497,2423.705,52.29314,1799.085,43.92638,722.0014,24.47426,594.6747,26.30528
1.23766E+18,9.745198,11.46247,15.54171,11.0583,8.76139,5.321808,3.287341,3.79305,12.66333,3.437759,10.55189,4.641543,16.72086,3.506476,-1.117378,4.628497,46.76749,4.922182,2.231867,2.902598,9.72567,4.058168,38.08881,1.789585,108.7352,4.352927,114.8846,5.397796,16.83243,4.77796,12.70269,4.786166,-5.901449,4.745145,15.47298,5.566103,43.48297,5.309656,0,0,48.497,54.25443,235.2803,268.6917,48.7416,67.46513,31.59188,33.42125,63.81197,20.89026,34.55328,16.63933,19.10111,32.88716,0,0,130.0363,36.99512,52.49353,9.151951,149.9815,26.14843,42.17443,20.26204,7.505865,12.78328,105.3063,7.856877,296.025,17.94317,309.7243,23.10846,28.21759,8.467032,0,0
1.23766E+18,22.68314,5.894512,6.378315,5.684766,-0.652036,4.11895,1.275948,3.380519,7.189195,3.280922,2.056371,3.388256,13.90929,2.814812,12.41767,3.444742,39.57681,3.711653,-0.07632905,2.489997,5.699773,2.420433,15.80337,1.360541,60.1789,3.317894,47.66662,4.1037,10.52522,2.610496,5.690839,2.691822,0.3418395,3.287618,29.97606,11.06238,38.0578,3.923662,0,0,32.60405,12.04636,19.58899,16.90389,290.1514,0,1.301959,207.7443,8.401942,6.521973,0,0,0,0,2.360867,214.5167,19.21692,5.948074,16.78963,4.641221,47.97037,13.26063,0.6064108,35.19567,6.203544,5.303665,20.10384,2.553101,71.12721,5.442736,59.12895,7.50912,11.40218,4.324335,8.3703,9.685751
1.23766E+18,59.54087,15.11084,86.58737,15.72541,14.43191,6.304035,12.50281,6.095783,32.39626,5.727482,-0.7541798,5.802,32.87953,5.655193,1.295473,5.903897,30.55891,5.917675,-7.921145,5.900665,27.79791,5.473888,46.76344,2.333275,117.778,7.269842,141.0493,7.037687,64.46983,6.107215,49.42025,6.098362,-25.7608,7.139303,152.9,296.6764,27.56181,5.576928,0,0,315.418,234.7816,107.6947,189.2171,4.13379,27.77863,47.27573,22.86963,120.6323,28.75246,0,0,0,0,0,0,85.97903,20.52702,19.88558,5.916208,56.81595,16.90345,0,0,52.71333,15.57153,86.44945,6.92489,200.9964,21.13285,254.2631,20.36732,112.1223,25.93874,74.59822,23.18337
1.23766E+18,32.3984,4.721178,29.01496,4.985682,8.793143,3.282923,-2.641155,2.901473,13.14038,2.681153,-4.900981,2.848832,18.46894,2.979616,6.257895,2.9385,27.15442,3.340045,-5.655713,2.267765,11.48399,2.559139,21.3986,1.08378,88.42176,3.771697,64.54313,3.268928,25.71218,3.457227,19.00484,3.228495,-1.606711,3.13457,64.94485,74.29805,26.71587,3.779684,0,0,79.50641,284.8651,93.40517,259.5276,12.85607,10.01134,0,0,32.98296,11.04467,0,0,0,0,0,0,47.69603,11.13852,19.87742,3.543644,56.79263,10.1247,0,0,17.48813,6.857955,42.63962,3.444969,164.3559,10.59459,125.4106,10.13226,38.86202,10.41338,32.3076,8.786426
1.23767E+18,208.7669,15.70729,243.5814,15.71582,29.50507,6.187438,44.08846,5.983756,63.78759,6.010577,-16.33887,5.734781,126.4395,6.916687,32.31592,6.835648,141.7709,7.097423,-0.9935837,7.862373,156.9529,8.744689,153.5518,3.666156,523.9086,12.51476,463.1479,11.05796,216.4589,9.365336,181.9805,9.225631,-7.748292,8.217675,453.5148,231.5453,135.2124,7.733955,0,0,1320.657,56.9053,2694.939,287.5544,26.89976,21.56033,278.6693,48.28342,117.652,28.4826,0,0,10.37517,23.46378,0,0,313.453,28.83703,96.32695,10.43631,275.2198,29.81802,885.5876,93.98526,356.1624,31.91449,444.1802,16.04029,1225.892,52.15311,1306.412,47.17731,480.7758,36.09069,375.0875,39.41795
1.23766E+18,1195.769,29.50013,806.8086,27.89268,381.4831,11.91543,146.6057,8.835953,290.5482,9.907234,50.36421,9.976888,720.4866,13.59167,1225.779,18.44553,3595.249,31.4209,100.472,10.55153,339.4875,13.07532,705.5435,7.261944,3147.373,29.63919,2128.082,21.90368,861.8857,17.25989,739.4424,16.50062,159.3693,12.73887,2011.384,282.9806,3605.367,31.45856,0,0,342.053,42124.5,4240.538,20839.23,769.4468,41.22459,325.5592,32.40534,663.3065,36.26614,72.77641,30.45748,210.8272,37.45915,5.81395,49.505,1529.848,44.13494,2428.842,31.11586,6939.548,88.90247,229.344,33.55865,718.0408,42.61161,1267.137,23.11297,5496.464,84.20924,3726.875,67.97931,1417.449,43.99331,1210.966,50.95417
1.23766E+18,60.48031,10.15862,104.5568,10.35762,23.88417,5.234639,8.972334,4.59664,15.81472,4.430179,-12.71695,4.701574,36.90827,4.927402,6.259086,4.971532,34.77405,5.269361,1.518288,5.092216,15.95702,4.918342,16.69857,1.736503,124.2129,6.089602,50.36674,5.237687,52.60372,5.638673,29.76706,5.27331,8.991266,5.346309,166.4929,22.59757,35.15088,6.176094,0,0,147.0598,109.904,178.051,80.3995,35.01076,20.60056,7.464754,11.91937,29.84247,16.09342,0,0,0,0,0,0,65.28068,16.55711,20.41001,5.525123,58.31432,15.78607,11.6118,16.99864,22.88323,10.28894,29.15141,5.251255,176.165,14.45975,85.73943,15.44487,71.77572,14.1182,36.96926,10.97782
1.23766E+18,43.39653,3.869588,40.18089,3.768559,5.479835,2.651072,5.940313,2.403767,15.64279,2.188112,-1.422199,2.290979,45.84932,2.5762,6.585091,2.374614,18.62773,2.592024,4.540947,1.428188,6.602717,1.513097,23.37009,0.8663423,178.1808,2.961206,70.48959,2.613086,42.36195,2.944454,28.01686,2.307902,2.797848,1.900238,83.89489,11.73987,20.80226,3.233135,0,0,87.34228,47.94045,107.2491,53.43605,9.345448,9.072042,17.85472,9.499067,35.58384,9.835063,0,0,9.312999,16.30676,12.90737,9.97151,99.27033,10.89006,13.68151,2.962709,39.09003,8.464884,8.94659,3.865966,14.83492,5.090417,43.71584,3.071526,311.9802,13.45506,128.576,9.033899,77.45977,9.544497,45.3979,6.264236
1.23767E+18,19.4795,8.3502,70.00694,8.482129,6.883674,4.56052,0.686729,4.50183,16.99503,4.48866,-2.384381,4.018326,27.52483,4.649113,5.533051,4.16409,59.28633,4.838622,-7.217571,4.556437,2.842961,4.292744,11.27501,1.371833,71.22643,5.530774,34.00802,4.137762,18.74428,3.991552,9.963422,3.886478,0.02029732,4.284153,83.16573,21.95233,69.08486,6.012326,0,0,37.97572,232.0423,101.8809,154.332,10.91908,27.46628,5.071476,8.529582,34.53127,15.54021,0.7186643,742.818,1.76015,1875.549,17.83971,11.28055,61.52736,15.20991,32.69083,4.79502,93.40238,13.70006,1.340315,33.23972,0,0,17.31352,3.990255,97.80136,13.04481,50.92212,11.73604,17.4762,6.386927,10.54307,5.615253
